SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
524689,PARENT.DRUGS,Z ,Q,3.92,3.92,3.92,3.92,3.92,4.12,2,1500,5880,
524703,SANDU PHARMA,X ,Q,56.83,57,56.02,56.51,56.99,56.01,18,2950,167809,
524709,NACLIND     ,B ,Q,86,86,84,84.99,85.18,84.51,79,4417,375051,
524711,VISTA PHARMA,X ,Q,9.5,9.86,8.99,9.3,9.4,9.29,61,9785,89991,
524715,SUN PHARMA. ,A ,Q,955.5,955.85,948.05,952.9,955,955.55,1944,30205,28744657,
524717,TITAN BIOTEC,X ,Q,237.1,240.1,230.6,239.55,240,237.1,231,12019,2838179,
524727,SDL         ,X ,Q,16.28,16.28,16,16,16,15.51,3,264,4295,
524731,JENBURKT PH.,X ,Q,740.2,755,713.2,727.35,727.35,740.9,148,1537,1120830,
524735,HIKAL LTD.  ,A ,Q,295.95,310.65,291.4,296.6,296.5,296.75,1445,31837,9609913,
524742,CAPLIN POINT,A ,Q,705,722.3,698.9,707.9,709.3,706.75,1152,18639,13317995,
524743,FISCHER     ,XT,Q,107,107,107,107,107,107,1,5,535,
524748,LINK PHARMA ,X ,Q,40.66,40.66,39.5,39.87,39.9,40.66,20,564,22407,
524752,DECIPHER    ,X ,Q,19.2,19.5,18.66,19.33,19.34,18.91,145,14701,281690,
524768,EMMESSAR BIO,X ,Q,23.01,24.89,23.01,23.14,23.14,23.43,14,173,4027,
524774,NGL FINE CHM,B ,Q,1574,1574,1500,1547.6,1547.65,1499,74,196,302652,
524790,EVEREST ORG.,X ,Q,102,105,100.65,102.9,103.75,103,38,1219,124520,
524804,AUROB.PHARMA,A ,Q,601.05,614.8,601.05,613.5,613.5,610.1,2138,42239,25815263,
524808,PHYTOCHEM I.,XT,Q,36.5,36.5,36.1,36.1,36.1,38,8,1859,67549,
524816,NATCO PHARM ,A ,Q,614.05,632,614.05,630.1,630,623.65,1303,13652,8471971,
524818,DYNAMIC IND.,X ,Q,63.95,65.4,63,65.4,65.4,63.2,16,1050,67669,
524820,PANAMA PETRO,B ,Q,304.25,306.75,304.25,306.5,306.5,301.1,156,3235,990347,
524824,BAL PHARMA  ,B ,Q,83,84.1,82.47,82.51,83.95,83.91,19,1026,85283,
524828,BDH INDUS.  ,X ,Q,136,136,129,129.8,129,132.25,70,4107,539310,
526001,JAUS POLYMER,X ,Q,4.76,4.76,4.7,4.7,4.7,4.56,2,200,946,
526009,PROCAL ELECT,XT,Q,0.48,0.48,0.48,0.48,0.48,0.48,1,200,96,
526025,GLOBUS CON  ,XT,Q,12.05,12.39,11.22,12.39,12.39,11.8,55,13320,158129,
526027,CUBEX TUBING,B ,Q,42.4,44.5,41.55,42.16,42.16,41.79,246,22708,976146,
526043,POLYMECH.MCH,X ,Q,62.03,68.75,62.03,64.87,65,63.51,15,877,58092,
526073,GALAXY BEAR.,XT,Q,1110.2,1139.7,1110,1127.25,1139.7,1124.8,97,1212,1364664,
526081,SCAGRO      ,XT,Q,10.9,10.9,10.65,10.65,10.65,10.4,8,404,4386,
526095,RAVILEELA GR,X ,Q,36,36,33.53,35.9,35.9,35.02,8,42,1500,
526113,UNIROYAL MAR,XT,Q,13.13,13.13,12.76,13,13,12.51,22,2086,26888,
526117,SHERVANI IND,X ,Q,467.25,467.25,426,438.85,441,440.8,23,200,89755,
526125,ARI.TOURNESO,XT,Q,48.66,48.66,48.66,48.66,48.66,48.66,11,49540,2410616,
526133,SUPERTEX IND,X ,Q,11.24,11.24,10.65,10.82,10.7,10.87,32,13607,146313,
526137,SHETRON LTD ,X ,Q,69,72,66.14,70.1,70,68.99,95,7099,499395,
526139,TRANSGENE BI,XT,Q,3.18,3.24,3.18,3.24,3.24,3.09,75,87521,282152,
526143,MPL         ,X ,Q,14.78,14.98,14.44,14.55,14.55,14.58,96,15971,234294,
526159,NIKHIL ADHSV,X ,Q,139.1,142,135.2,137.05,136.7,140.5,600,21407,2962789,
526161,SPENTA INT. ,XT,Q,156.5,156.5,142.2,148,148,149.65,9,520,76500,
526169,MULTIBASE I ,X ,Q,195.9,195.9,185.65,187.15,186.5,187.95,51,3679,692097,
526173,ANDREW YULE ,B ,Q,22.89,23.78,22.89,23.13,23.19,23.37,189,17341,402412,
526179,LUDOLOW JUTE,X ,Q,81.25,83,81.25,82.02,82.74,82.63,42,2514,206893,
526187,ASHRAM ONLIN,XT,Q,4.4,4.4,4.25,4.25,4.25,4.3,5,109,463,
526193,ROYAL CUSHIO,XT,Q,10.37,10.81,10.37,10.37,10.37,10.31,8,386,4018,
526195,NEOGEM INDIA,XT,Q,2.29,2.4,2.29,2.3,2.3,2.4,9,387,892,
526211,SURAJ INDUS.,X ,Q,110.5,119,110.5,112.8,112.5,112,38,1477,168420,
526217,HITECHCORP  ,B ,Q,178.65,188.1,178.65,184,183.95,180.2,61,824,152031,
526225,BLOOM DEKOR ,X ,Q,10,10.03,9.52,9.52,9.52,9.13,8,8012,80110,
526227,FILATEX INDI,A ,Q,37.75,38.57,37.44,37.62,37.62,37.71,492,39560,1496826,
526231,STD.SURFACT.,XT,Q,63.5,63.5,61,63.05,63.05,60.8,15,1249,78556,
526237,MORGAN VENT ,X ,Q,41.8,41.8,37.12,39.5,39.5,38.94,26,1940,76583,
526241,AMRAPALI IND,X ,Q,12.99,12.99,12.02,12.88,12.88,12.98,38,13036,165945,
526247,PREMIER EXPL,B ,Q,430.6,435.35,429,431.65,434,434,92,1286,553840,
526251,MID EAST POR,X ,Q,3.4,3.4,3.4,3.4,3.4,3.57,4,307,1043,
526263,MOLD-TEK TEC,B ,Q,328.55,328.55,312,316.05,316.05,318.55,508,7300,2311149,
526269,CRESTCHEM LT,XT,Q,98.85,100.95,93.95,93.95,93.95,98.85,43,530,50741,
526299,MPHASIS LTD ,A ,Q,1855,1870.4,1845,1864.6,1867.35,1851.85,555,3257,6055826,
526301,MEDINOVA DIA,XT,Q,26.34,26.34,24.11,24.16,24.16,25.09,27,3342,86568,
526315,DIVSHKT     ,X ,Q,83,83,77,78,78,79.95,17,848,66197,
526325,ORIENT PRESS,B ,Q,62.4,63.25,60.05,61.54,62.34,62,113,4052,250813,
526335,SHREYAS INTE,XT,Q,9.3,9.3,8.97,9.04,9.25,9.22,12,3502,32475,
526345,PANJON LTD. ,X ,Q,14.1,14.68,13.86,14.55,14.55,14.03,46,12279,176406,
526355,DURO PACK   ,XT,Q,110,112,107,111,111,112.45,145,6321,688283,
526365,SWARNASA    ,X ,Q,18.51,19.78,18.5,19.43,19.49,18.86,47,10234,197617,
526367,GANESH HSG. ,B ,Q,354.3,359.7,352.75,357.35,356.65,357.35,102,1392,496572,
526371,NMDC LTD    ,A ,Q,106.7,107.85,105.3,106.8,106.8,106.7,10066,1728001,184552235,
526373,CINDRELLA HT,X ,Q,48,49.24,47.99,48.85,48.85,50.5,9,212,10185,
526381,PAT INT LOG ,B ,Q,12.95,13.75,12.95,13.65,13.72,13.29,270,34703,469550,
526397,ALPHAGEO (I),B ,Q,255.65,259,251,253.15,259,255.7,79,478,121971,
526407,RIT PRO IND ,B ,Q,48.2,48.2,44.01,46.38,46.35,46.02,75,22669,1048714,
526409,KKALPANAIND ,X ,Q,12.48,12.48,11.76,11.99,11.99,11.5,130,43174,520108,
526415,OK PLAY (I) ,XT,Q,96.9,98,95,97.5,98,95.2,116,31957,3095264,
526423,KRITI INDUS.,B ,Q,104.4,113.2,104.4,109.45,109.45,106.1,82,3411,369830,
526431,WELTERMAN I.,XT,Q,10.78,10.78,10.78,10.78,10.78,11.34,16,246,2651,
526433,ASM TECHNOLO,X ,Q,399.75,401.8,392.2,398.9,398.9,399.75,135,2514,1002849,
526435,PERFECTPAC  ,X ,Q,67,67,64,67,67,66.92,8,240,15971,
526441,VISIONCINE  ,X ,Q,0.94,0.94,0.92,0.92,0.92,0.94,11,3420,3146,
526443,DATASOFT APP,Z ,Q,4.88,4.88,4.88,4.88,4.88,4.88,1,10,48,
526445,INDRAYANI BI,X ,Q,75.55,75.55,69.99,71.81,71.6,74.03,174,27561,2000249,
526471,WINSOME BREW,XT,Q,10,10.59,9.91,10.38,10.59,10.18,41,3592,36768,
526473,ELEGANT FLOR,X ,Q,6.51,6.8,6.51,6.67,6.76,6.77,191,44885,297948,
526477,S.A.ENTERPR.,XT,Q,33,33,32.05,32.05,32.05,33.44,2,201,6632,
526479,SKY INDUST. ,X ,Q,63.05,63.05,63.05,63.05,63.05,63.94,2,4,252,
526481,PHOENIX INT.,XT,Q,22.3,22.34,21.12,21.97,21.97,22,14,364,8057,
526488,BHUDEVI     ,XT,Q,13.13,13.13,13.13,13.13,13.13,12.51,1,1,13,
526490,PRATIK PANEL,XT,Q,6.68,6.68,6.68,6.68,6.68,6.37,2,1200,8016,
526492,RISHIROOP   ,X ,Q,99.6,100.98,97.6,99.98,100,96.94,52,4774,473278,
526494,PROMACT     ,X ,Q,2.75,3.03,2.75,2.78,2.78,2.89,4,242,730,
526500,STR GRE WOO ,X ,Q,33.75,35.67,33.16,34.84,34.84,34.9,5,50,1711,
526504,DOLPHIN MEDI,XT,Q,1.6,1.68,1.52,1.67,1.67,1.6,51,19198,30356,
526506,SYSTAMATIX C,X ,Q,213,213,213,213,213,213,2,10,2130,
526508,SHAHISHIP   ,XT,Q,4.56,4.56,4.56,4.56,4.56,4.56,3,45,205,
526519,ALPINE HSG. ,X ,Q,117,117,112,113.75,115,113.95,46,2133,244956,
526521,SANGHI IND. ,B ,Q,74.89,75.23,74,74.78,74.65,75.02,658,42238,3153362,
526525,WWALUM      ,XT,Q,14.68,15.39,14,14,14,14.68,13,737,10973,
526530,SUDEV IND.  ,XT,Q,29.54,29.54,29.54,29.54,29.54,28.14,1,10,295,
526532,SFPIL       ,XT,Q,16.77,16.77,15.94,16.09,16,16.77,11,462,7464,
526544,SCANP GEOM  ,XT,Q,10.1,10.25,9.33,9.35,9.33,9.8,30,24630,237393,
526546,CHOKSI LABOR,X ,Q,42.55,44.49,42.05,42.26,42.25,42.78,9,978,41593,
526550,CCHHL       ,T ,Q,7.1,7.14,7,7,7,7.14,30,8258,58157,
526568,LONGVIEW TEA,XT,Q,23.55,24.69,22.41,24.69,24.69,23.55,10,302,6850,
526574,ENTERPR.INTE,X ,Q,15.6,16.97,15.6,15.74,15.72,16.99,13,285,4617,
526576,TECHIN      ,T ,Q,10.08,10.08,9.12,9.13,9.12,9.6,15,2834,25894,
526582,TPL PLAST   ,B ,Q,34.4,35.04,34.01,35.04,35.04,34.27,69,30562,1052445,
526586,WIM PLAST LT,X ,Q,458,458,440.55,441.2,441,443.15,75,1826,814226,
526588,PHOTOQUIP(I),XT,Q,23.65,23.65,23.6,23.6,23.6,23.62,9,1412,33330,
526596,LIBERTY SHOE,B ,Q,252,252,245.05,245.6,245.15,247.4,434,6590,1633480,
526604,LIPPI SYSTEM,XT,Q,13.3,14.18,12.85,13,13,13.51,10,1913,25721,
526608,ELECTROTHERM,B ,Q,64.4,64.8,62,64.68,64.8,63.44,161,18878,1200561,
526612,BLUE DART EX,A ,Q,5905.35,5948.75,5900.1,5925.2,5911.1,5901.4,172,298,1767464,
526614,EXPO GAS    ,X ,Q,12.47,12.47,11.85,12.19,12.23,12.33,47,4265,51520,
526616,NAT.PLASTIC ,X ,Q,40.5,41.96,39.5,39.78,39.78,41.85,111,10079,402479,
526622,MFL INDIA   ,X ,Q,0.68,0.69,0.66,0.67,0.67,0.68,1258,784040,526824,
526628,AJWA FUN WOR,P ,Q,18.05,18.51,18.05,18.18,18.18,19,5,500,9100,
526638,TEXEL INDUS.,X ,Q,39.2,39.2,35,35.48,35.48,37.15,37,5490,195162,
526640,ROYALE MANOR,XT,Q,37.99,38,35.9,35.9,35.9,36.71,25,1361,49317,
526642,MIRZA INTER ,A ,Q,60.74,60.74,55.66,56.22,56.22,58.58,1118,134109,7567524,
526650,TOURISM FINA,B ,Q,71.5,71.58,70.5,70.58,70.58,71.87,122,7705,547281,
526654,THAKKERS DEV,X ,Q,140,140,134,139,139,135.75,11,96,13230,
526666,BHARTIYA INT,B ,Q,184.1,185,177.7,180.3,180.3,184.45,36,467,84035,
526668,KAMAT HOTELS,B ,Q,180,180,173.45,175.35,175.5,179.85,370,5376,948879,
526675,TIRTH PLAST ,XT,Q,0.81,0.81,0.81,0.81,0.81,0.78,1,1,0,
526677,KEEPLEARN   ,T ,Q,4.14,4.14,3.8,3.96,4,4,20,6772,26022,
526683,UNIVAFOODS  ,T ,Q,5.61,5.9,5.61,5.61,5.61,5.9,10,1051,6036,
526687,POLO HOTELS ,XT,Q,12.24,12.9,11.68,12.73,12.85,12.29,64,30825,380798,
526703,ECOPLAST LTD,X ,Q,88,88.6,86.5,87.74,88,88,17,530,46383,
526705,ELEGANT MARB,X ,Q,122.9,122.9,117.15,121,121,117.95,12,471,56725,
526711,ADARSH PLANT,XT,Q,17.75,19.6,17.74,18.69,18.69,18.67,36,6983,124583,
526717,HPBL        ,Z ,Q,279.15,279.15,279.15,279.15,279.15,293.8,1,3,837,
526721,NICCO PARKS ,X ,Q,115,115,109.15,110.45,110,111.2,101,2312,257836,
526723,NTC INDUST  ,X ,Q,76.5,76.5,74.2,75.49,75.49,74.61,31,1077,80078,
526725,SANDESH LTD.,B ,Q,931.1,936.9,924,924.4,924,936.9,53,291,269964,
526727,GARNET CONST,X ,Q,16.2,16.98,15,16.71,16.7,16.19,138,36990,569799,
526729,GOLDIAM INT.,B ,Q,146.1,156.8,146.1,151,151,147.6,2350,112697,17222019,
526731,BRIGHT BROS.,X ,Q,153.2,157.9,153.2,154.5,154.5,153,15,1195,186093,
526737,CORPOR COUR ,XT,Q,5.59,5.95,5.42,5.95,5.95,5.7,30,2171,12302,
526739,NARMADA GEL ,X ,Q,306.15,317,306.15,315.55,315.55,310.5,165,6231,1956529,
526747,P.G.FOILS   ,XT,Q,201,203,190,195,195,199.7,45,1632,317613,
526751,GRATEX INDS.,XT,Q,14.34,14.34,14.34,14.34,14.34,14.7,1,7,100,
526755,VELAN HOTELS,X ,Q,6.7,6.89,6.18,6.7,6.7,6.69,35,2814,18266,
526761,HOWARD HOTEL,X ,Q,8.06,8.4,8.06,8.06,8.06,8.48,5,511,4122,
526773,PRESSURE SEN,X ,Q,9.48,9.56,9.12,9.56,9.56,9.11,213,174699,1666945,
526775,VALIANT COMM,X ,Q,149.9,149.9,144.95,146.6,146.6,145.5,20,7607,1120736,
526783,DR.AGAR.EYE ,X ,Q,1520,1570.8,1427.15,1514.6,1514.6,1463.5,394,5613,8621321,
526795,MAHASAGAR TR,ZP,Q,4.27,4.27,4.27,4.27,4.27,4.49,3,1300,5551,
526797,GREENPLY IND,B ,Q,151.35,157,151.35,154.7,155.75,153.95,796,20907,3245309,
526807,SEAMEC LTD  ,B ,Q,724.3,728.65,705.55,709.9,708.45,722.45,84,159,113707,
526813,RAGHUNATH IN,XT,Q,11.78,12.95,11.78,11.91,11.91,12.4,16,1256,15786,
526817,CHEVIOT CO. ,B ,Q,1116.25,1129.35,1115,1124.05,1122.5,1114.4,33,139,155361,
526821,DAI-ICHI KAR,X ,Q,377.65,407,376,393.05,397.45,384.7,83,2740,1059602,
526823,RAJINFRA    ,X ,Q,5.51,5.51,5.01,5.06,5.06,5.25,7,1381,7091,
526827,SPICE ISLAND,XT,Q,25.3,25.3,25.3,25.3,25.3,24.1,22,9927,251153,
526829,CONFI PETRO ,B ,Q,60.95,60.95,58.68,58.76,58.9,59.19,262,18781,1112186,
526839,SHELTER     ,X ,Q,9.99,9.99,9.05,9.05,9.05,9.52,5,275,2742,
526847,ASHIRWAD STL,X ,Q,21.84,26.11,21.05,23.99,24.39,21.76,179,26288,646797,
526849,BANARAS BEAD,B ,Q,81.54,81.54,80.25,80.99,80.25,81.9,93,2958,239604,
526851,AREX IND.   ,XT,Q,110.1,110.1,110.1,110.1,110.1,110.1,1,9,990,
526853,BILCARE LTD.,X ,Q,45.57,45.57,44.11,44.63,44.56,44.68,128,6462,290221,
526859,INTER ST.FIN,X ,Q,1.98,2.01,1.93,1.97,1.97,2,238,131851,259168,
526861,RISHI LASER ,XT,Q,29.39,29.39,26.7,27.54,27.89,28,18,1528,41561,
526865,JAINCO PROJ.,X ,Q,3.5,3.5,3.5,3.5,3.5,3.5,7,1224,4284,
526869,KUMBHAT FIN.,XT,Q,15.95,17,15.95,17,17,16.78,3,510,8145,
526873,RAJ.GASES LT,X ,Q,9.72,9.72,9.24,9.24,9.24,9.72,9,773,7184,
526881,63MOONS     ,B ,Q,175.3,175.7,172.95,173.25,173.35,174.3,133,2514,438374,
526885,SARLA PER F ,B ,Q,39.37,39.9,38,38.38,38.35,41.26,410,38218,1483126,
526887,INDO CREDIT ,XT,Q,1.71,1.71,1.71,1.71,1.71,1.8,1,50,85,
526891,MARKET CREAT,X ,Q,9.12,9.59,8.76,8.84,8.84,9.49,20,9169,83338,
526899,HFIL        ,X ,Q,23.25,23.49,22.5,22.74,22.84,23.13,354,71450,1632782,
526901,SONAL ADHESI,X ,Q,86.5,86.5,82.3,83.52,83.52,86.33,163,9090,757532,
526905,PADMAIND    ,X ,Q,3.2,3.2,3.2,3.2,3.2,3.2,2,101,323,
526921,21ST CEN.MGM,B ,Q,18.8,18.8,18.45,18.45,18.45,18.8,8,2023,37331,
526931,HARIYANA SH.,X ,Q,64.06,66.9,64.06,66.79,66.79,66.96,13,730,47128,
526945,TYROON TEA  ,X ,Q,100,100,96.5,96.55,96.55,97,15,83,8068,
526947,LA-OPALA RG ,A ,Q,373.05,382.05,373.05,377.45,377.2,380,181,1094,415527,
526951,GOLDEN LAMIN,B ,Q,1507.55,1533.6,1476.95,1502.45,1502.45,1499.9,1175,10460,15783548,
526953,VENUS REMEDI,B ,Q,199.6,202,196.35,197.7,196.35,198.2,117,974,194284,
526959,WOODSVILA   ,X ,Q,5.12,5.12,5.12,5.12,5.12,4.88,1,1,5,
526961,LASTMILE    ,XT,Q,91.35,91.35,91.35,91.35,91.35,87,1,100,9135,
526965,GUJ.CRAFT IN,X ,Q,75.25,78.95,75.25,76.02,76,76.6,23,1563,119522,
526967,HEERA ISPAT ,Z ,Q,7.22,7.22,7.22,7.22,7.22,7.6,5,1170,8447,
526971,DHOOT I.FIN.,X ,Q,71.2,72.75,69.1,70.91,71.59,71.2,26,2533,176993,
526981,SHBAJRG     ,X ,Q,147.45,147.45,140.45,140.9,141.25,144.8,116,6878,975372,
526987,URJA GLOBAL ,B ,Q,7.65,7.84,7.65,7.71,7.71,7.79,603,214679,1663141,
527001,ASHAPURA LTD,B ,Q,141.5,149.9,141.5,147.15,148,144.45,817,69411,10029129,
527005,SH.PACETRON.,X ,Q,132,152.9,132,152.9,152.9,139,65,2472,367542,
530001,GUJ.ALKALI  ,A ,Q,681.1,692.3,681.1,687.35,686.7,691.1,392,8738,6009841,
530005,INDIA CEM.  ,A ,Q,194.1,195.25,190.75,193.65,193.65,194.05,1942,91739,17721590,
530007,JK TYRE IND ,A ,Q,201,201.45,194.85,196.15,196.05,201.35,958,72914,14350573,
530011,MANGLR.CHEM ,B ,Q,98.49,98.95,96.7,98.23,98.23,97.85,424,18840,1843208,
530017,STD.INDUST. ,T ,Q,31.35,32.6,31.25,31.52,31.52,31.09,482,114443,3643538,
530019,JUBLPHARMA  ,A ,Q,344.8,352,340.1,350,352,341,763,13029,4515006,
530023,THEINVEST   ,B ,Q,100.4,102,92.2,94.15,94.15,101.24,287,12933,1261288,
530025,SAMYAK INT  ,XT,Q,20.7,20.7,20,20,20,20.1,4,161,3270,
530027,AADI INDUS L,X ,Q,3.8,3.8,3.78,3.79,3.79,3.61,20,4609,17476,
530035,SANTOSH FINE,XT,Q,13.8,14.75,13.8,14.75,14.75,14.05,6,70,985,
530043,ACKNIT IND  ,X ,Q,143,152.9,143,151.5,149,143.4,224,39622,5888703,
530045,TITAN SECUR.,X ,Q,16.73,17.09,16.73,16.93,16.98,16.73,95,6153,103984,
530047,MOHOTAIND   ,Z ,Q,4,4.35,4,4.35,4.35,4.15,6,9350,37837,
530053,REALECO     ,X ,Q,31.7,31.71,30.14,30.14,30.14,31.72,21,316,9550,
530055,HARMONY CAP.,XT,Q,13.2,13.2,13.2,13.2,13.2,13.2,3,112,1478,
530057,VIVANZA     ,XT,Q,14.57,14.57,14.57,14.57,14.57,15.33,6,796,11597,
530063,YASRAJ CONT.,X ,Q,14.85,15.25,14.2,14.45,14.45,14.55,41,9455,137055,
530065,LORDSHOTL   ,XT,Q,9.09,9.51,8.85,8.85,8.85,9.06,7,214,1955,
530067,CSLFINANCE  ,B ,Q,216.5,218,210.25,215.3,212.55,216.55,84,1630,348846,
530073,SANGHVI MOVE,B ,Q,409,412.45,402,405.9,406.85,408.9,726,12037,4895194,
530075,SELAN EXPLOR,B ,Q,270,275.2,269.35,271.2,270.45,273.05,111,2914,790797,
530077,FRESHTROP FR,X ,Q,103,112,103,105.9,105.9,103,117,15741,1709462,
530079,FAZE THREE L,B ,Q,325.05,334.05,320.45,322.9,321,328.1,328,2981,974561,
530093,ACE INDIA LT,Z ,Q,2.52,2.52,2.52,2.52,2.52,2.52,4,18,45,
530109,ANUPAM      ,X ,Q,1.59,1.7,1.56,1.63,1.64,1.59,251,256454,416898,
530111,RAJ PACKAGIN,X ,Q,49.51,53.99,49.5,51.9,51.9,49.5,24,3415,177380,
530117,PRIVISCL    ,A ,Q,1125.95,1131.6,1115.15,1120.85,1123.15,1109.6,1015,4663,5250956,
530119,NATRAJ PROTE,XT,Q,48.51,50.79,48.51,48.79,49.97,50.79,35,2202,107436,
530125,SAMRAT PHARM,X ,Q,559.05,572,525.5,542.95,546.1,547.4,322,5652,3112362,
530127,NPR FINANCE ,X ,Q,15.75,15.75,15.75,15.75,15.75,15.75,1,1,15,
530129,NILE LTD.   ,X ,Q,570.1,582.75,570.1,578.4,575.2,576,90,2317,1341038,
530131,UDAIPUR CEME,B ,Q,30.11,30.3,29.7,30.07,30.15,29.91,309,44721,1345611,
530133,AMCO INDIA L,X ,Q,54.52,58,54.51,57.99,57.99,57.9,23,530,29876,
530135,OPTIEMUS    ,A ,Q,169,169.45,163.9,165.85,165.85,168.65,383,11095,1852035,
530139,KREON FIN   ,X ,Q,35.94,38.9,35.8,37.79,38.9,38.93,21,1131,41658,
530145,KISAN MOULD.,X ,Q,9.79,9.79,9.29,9.42,9.42,9.11,47,21723,207114,
530151,VIJAY TEXTIL,X ,Q,28.99,29,27.09,27.97,27.97,27.67,52,2458,68583,
530163,KERALA AYUR ,X ,Q,125.05,135,125.05,134.3,134.3,124.85,502,45432,5995540,
530167,MOONGIPA CAP,XT,Q,19.69,19.72,19.69,19.72,19.72,18.79,4,2493,49150,
530169,MOHIT PAPER ,XT,Q,18.25,19,18.24,18.26,18.9,19.2,36,3317,60918,
530171,DAULAT SEC. ,X ,Q,20.58,22.49,20.55,20.65,20.65,20.59,6,16,331,
530175,ODYSSEY TECH,XT,Q,77.35,78.04,76.18,78.04,78.04,74.33,84,23104,1801247,
530177,SPS INTL.   ,XT,Q,24.91,24.91,24.91,24.91,24.91,24.91,2,334,8319,
530179,RSC INT     ,XT,Q,4.5,4.5,4.5,4.5,4.5,4.56,1,500,2250,
530185,SURAT TEXT. ,X ,Q,7.32,8.88,7.31,8.66,8.66,7.4,1800,1362112,11523831,
530187,ATHARV ENT  ,X ,Q,2.35,2.57,2.35,2.57,2.57,2.45,10,14000,33780,
530197,FUNDVISER   ,XT,Q,13.28,13.28,13.28,13.28,13.28,12.65,1,1,13,
530199,THEMIS MEDIC,B ,Q,1514.55,1553.2,1450,1546.8,1530,1549.95,395,1810,2758961,
530201,KALLAM      ,X ,Q,10.5,10.5,10.2,10.22,10.21,10.37,75,14357,147213,
530207,BRAWN BIO   ,XT,Q,16.69,16.9,16.05,16.9,16.9,16.25,4,726,12105,
530213,FORTUNE INT.,XT,Q,30.15,30.15,28.6,29.84,29.84,29.99,26,504,14920,
530215,KINGSINFRA  ,X ,Q,111,111.95,109.55,109.8,110.5,109.2,78,8954,991736,
530219,NUTRICIRCLE ,XT,Q,178.1,178.1,178.1,178.1,178.1,178.1,2,300,53430,
530233,AURO LAB.   ,X ,Q,71.99,71.99,67,69.44,67.56,66.58,99,14475,1005642,
530235,KJMC FIN.   ,X ,Q,37.88,37.88,37.88,37.88,37.88,39.87,9,331,12538,
530239,SUVEN LIFE S,B ,Q,58.91,58.91,55.6,57.3,57.3,58.58,207,13130,751728,
530245,ARYAMAN FIN.,X ,Q,141.75,141.75,137.7,141.75,141.75,135,31,381,53746,
530249,BRIDGE SECUR,X ,Q,6.87,7.34,6.61,6.67,6.67,6.87,21,1800,12185,
530251,RISA INTL   ,X ,Q,0.65,0.65,0.61,0.61,0.61,0.64,90,301900,184235,
530253,RAJ.TUBE MFG,X ,Q,13.01,13.01,13.01,13.01,13.01,12.71,1,30,390,
530255,KAY POW PAP ,X ,Q,6.6,7.25,6.6,7.25,7.25,6.61,10,4178,27850,
530259,INTER ST.OIL,X ,Q,28.05,28.1,24.71,25.98,25.85,26.63,71,5539,143344,
530263,GLOBAL CAP. ,X ,Q,1.49,1.51,1.47,1.51,1.51,1.44,242,514910,776035,
530265,SAINIK FIN. ,X ,Q,24.85,24.85,24,24,24,24,4,28,672,
530271,RICH UNV    ,XT,Q,6.99,6.99,6.99,6.99,6.99,6.99,2,100,699,
530281,QUANTUM DIG.,XT,Q,22.07,22.07,22.07,22.07,22.07,23.23,14,1419,31317,
530289,SP CAPITAL  ,X ,Q,16.59,17,16.3,16.3,16.3,16.59,22,2607,42525,
530299,KOTHARI PROD,B ,Q,119.65,119.65,117,117,117,113.7,21,225,26487,
530305,PICCADILY AG,X ,Q,46.5,47.5,46,46.18,46.18,47.43,444,65425,3035359,
530307,CHAMANLAL SE,B ,Q,195,195.1,188.8,190.05,190.5,194,1013,39644,7595913,
530309,CHANDRA PRAB,X ,Q,24.06,27.85,24.06,24.73,24.73,24.06,144,26993,679947,
530313,KIMIABL     ,X ,Q,36,37.82,35.51,35.54,36.7,36.66,13,1112,39625,
530315,HIND.TIN WRK,X ,Q,99.35,101.3,97.6,98.01,98,99.07,79,8501,839508,
530317,GODAVARI DRU,X ,Q,81.83,82,77.3,80.72,82,79.95,67,12030,956180,
530331,PREMCO GLOB.,X ,Q,369.9,369.9,348.5,361.5,361.5,348.5,24,916,325338,
530341,MUKESH BABU ,X ,Q,83.99,84,81.9,82.16,81.9,85.06,8,675,56437,
530343,GENUS POWER ,A ,Q,87,88.3,86.81,87.55,88.3,86.68,182,12749,1112182,
530355,ASIANENE    ,T ,Q,105,106,101,103.77,103.77,105,58,3953,406735,
530357,KBS INDIA   ,XT,Q,9.4,9.65,9.4,9.44,9.55,9.4,55,15812,149324,
530363,UGAR SUGAR  ,B ,Q,105.05,107.1,102.45,106.5,106.45,105.9,994,52361,5479760,
530365,ORIENTBELL  ,B ,Q,540.1,545,530,534.6,531.55,540.5,112,1171,629101,
530367,NRB BEARINGS,B ,Q,154.7,158,152.85,153.45,154.05,155.2,822,32008,4972215,
530369,VAMSHI RUBB.,X ,Q,25.65,25.65,22.5,24,24,23.77,6,362,8179,
530377,NILA INFRA. ,B ,Q,5.13,5.23,5.11,5.12,5.12,5.17,176,8239,42324,
530393,DB INT.ST.BR,B ,Q,23.25,23.6,22.65,23.4,23.4,23.67,4,127,2971,
530401,VINYOFLEX LT,XT,Q,73.7,74.63,71.5,74.63,74.63,71.08,159,7957,589644,
530405,JINDAL CAP. ,X ,Q,22.8,23.65,22.6,22.94,23.3,23.7,30,1539,35358,
530407,EPIC ENERGY ,X ,Q,7.13,7.13,6.89,6.89,6.89,6.5,4,523,3605,
